"wwtp","target","quantile_level","interval_range","interval_coverage","interval_coverage_deviation","quantile_coverage","quantile_coverage_deviation"
"Chur","RSV",0.65,30,0.297687861271676,-0.00231213872832394,0.65606936416185,0.00606936416185054
"Chur","RSV",0.3,40,0.385838150289017,-0.0141618497109827,0.322254335260116,0.0222543352601155
"Chur","RSV",0.7,40,0.385838150289017,-0.0141618497109827,0.699421965317919,-0.000578034682081812
"Chur","RSV",0.25,50,0.492774566473988,-0.00722543352601156,0.265895953757225,0.0158959537572254
"Chur","RSV",0.75,50,0.492774566473988,-0.00722543352601156,0.75,0
"Chur","RSV",0.2,60,0.583815028901734,-0.0161849710982659,0.228323699421965,0.0283236994219656
"Chur","RSV",0.8,60,0.583815028901734,-0.0161849710982659,0.800578034682081,0.00057803468208105
"Chur","RSV",0.15,70,0.660404624277457,-0.0395953757225431,0.189306358381503,0.039306358381503
"Chur","RSV",0.85,70,0.660404624277457,-0.0395953757225431,0.836705202312139,-0.013294797687862
"Chur","RSV",0.1,80,0.735549132947977,-0.0644508670520226,0.145953757225434,0.0459537572254331
"Chur","RSV",0.9,80,0.735549132947977,-0.0644508670520226,0.864161849710983,-0.0358381502890162
"Chur","RSV",0.05,90,0.86271676300578,-0.0372832369942193,0.088150289017341,0.0381502890173409
"Chur","RSV",0.95,90,0.86271676300578,-0.0372832369942193,0.930635838150289,-0.0193641618497105
"Chur","RSV",0.005,99,0.973988439306358,-0.0160115606936418,0.0260115606936416,0.0210115606936417
"Chur","RSV",0.995,99,0.973988439306358,-0.0160115606936418,0.978323699421965,-0.0166763005780341
